"1","Brain avg","Elav avg","Repo avg","Brain avg","Transcript ID"
"27","315.26528294994421","299.97092991886444","331.69362811350976","315.26528294994421","CG31222"
"28","68.186110739778954","70.408072881961431","80.32740342082954","68.186110739778954","CG1957"
"29","489.55652534921103","359.06198392569348","149.70579990203419","489.55652534921103","CG5146"
"30","518.38891048834569","1248.1962586245268","1161.0801153422276","518.38891048834569","CG32858"
"31","88.732592892483694","65.373392823086377","69.602486219353125","88.732592892483694","CG13698"
"32","112.20841585779995","126.6835969743001","109.11320597399347","112.20841585779995","CG17506"
"33","2139.3350349923867","2689.3981319772329","2675.3699613669319","2139.3350349923867","CG13387"
"34","2358.8982238201015","2934.627231865129","1283.3007742676573","2358.8982238201015","CG17765"
"35","2999.0533445148576","947.10011458690371","915.32465647084939","2999.0533445148576","CG31959"
"36","239.30985508902558","247.44592583947582","136.90797490179284","239.30985508902558","CG2371"
"37","69.319507920957733","101.95247855668951","76.951172120839075","69.319507920957733","CG8735"
"38","235.90892858843077","243.39077272305317","236.26453590515467","235.90892858843077","CG12141"
"39","158.91958312215087","9.832394740036996","12.567835108159301","158.91958312215087","CG6908"
"40","7286.9458549425744","8633.4178968289962","8270.3161142727677","7286.9458549425744","CG6647"
"41","43.613892910925664","29.30363521777798","26.075787635956438","43.613892910925664","CG17721"
"42","15.712855492824001","22.427315360254461","37.244673994945586","15.712855492824001","CG12212"
"43","151.78785117812217","424.85175126230695","241.33336440796452","151.78785117812217","CG10069"
"44","18.830133194695662","36.032108206654193","50.573095358952692","18.830133194695662","Stencil:3L:7530717:7541211:GENSCAN"
"45","620.553808493166","698.29701522658218","443.65148032328153","620.553808493166","CG8364"
"46","179.14977656074228","136.23419631229814","90.989835029983709","179.14977656074228","CG17221"
"47","131.98257861166863","309.68854240618788","320.71433049975047","131.98257861166863","CG1422"
"48","474.86156178983617","839.79234892487727","1166.8717384272704","474.86156178983617","CG32384"
"49","351.53776952599407","128.91132285594009","94.87124227238705","351.53776952599407","CG15087"
"50","74.120419768893385","134.07660181986375","111.30233740246013","74.120419768893385","CG8031"
"51","22.947359525832034","34.754603540014315","875.1675117666216","22.947359525832034","CG4000"
"52","173.46912696096103","169.65106900420113","170.65394633744367","173.46912696096103","CG32491"
"53","28.841443262520237","24.372631087554993","36.090920095139261","28.841443262520237","CG14635"
"54","846.40475516296954","790.96298992880293","851.66573708593501","846.40475516296954","CG7188"
"55","186.25573319749796","84.191559900670669","63.480632466317857","186.25573319749796","CG5519"
"56","1300.1162818176576","2279.3638914093399","2262.463100036789","1300.1162818176576","CG4380"
"57","285.97693175415714","361.89076341325836","161.60639288391241","285.97693175415714","CG7393"
"58","133.62676110317332","119.26679071916892","95.584625240602833","133.62676110317332","CG4579"
"59","1065.0570331292442","954.9091219116857","1058.4171395642736","1065.0570331292442","CG8905"
"60","11.799500752092792","21.840692929278749","28.698823611225784","11.799500752092792","HDC12978"
"61","166.90277482385335","56.231674799220947","53.844923814634548","166.90277482385335","CG5611"
"62","95.275059428860146","33.019076715469836","137.23575134083242","95.275059428860146","CG5381"
"63","9.4566066395581512","19.295082985346429","22.868992219192567","9.4566066395581512","CG14396"
"64","25.540561404302213","44.705873771014936","17.388579333325559","25.540561404302213","CG4965"
"65","26.146706358684298","53.518923856033368","94.609226076867529","26.146706358684298","HDC07791"
"66","63.206113887224909","110.6969684172827","103.99398304830829","63.206113887224909","HDC09483"
"67","156.01151544667192","111.52951817913399","143.96132458607585","156.01151544667192","CG4326"
"68","477.51078261443928","584.86196193762646","282.81203105207516","477.51078261443928","CG8085"
"69","116.22269776280362","27.0257167348745","36.428433901340028","116.22269776280362","CG13141"
"70","152.92554656118537","400.32206875867206","126.45703103884975","152.92554656118537","CG15812"
"71","306.76242139145825","338.29525632799874","383.75545768109544","306.76242139145825","CG1403"
"72","18.674128884241789","5.4118915054707015","7.9650290097825449","18.674128884241789","CG33093"
"73","13.801120885028865","18.103765282493562","29.019672842101944","13.801120885028865","CG31404"
"74","119.18570464638935","29.685719042050021","35.420134134291075","119.18570464638935","CG18449"
"75","15.920603287587889","13.203739529356273","23.078834409374558","15.920603287587889","S.C3R001125"
"76","243.17081467412868","90.797178136117751","268.85224824251003","243.17081467412868","CG4545"
"77","382.0813743003863","74.305783157850811","83.445104923557849","382.0813743003863","CG11940"
"78","9.622492917983589","15.780358205310142","16.765244525111388","9.622492917983589","CG5565"
"79","250.20875369390623","226.28214107225912","405.28500027428015","250.20875369390623","CG4886"
"80","76.954653789403181","75.273802200044912","83.78080988275768","76.954653789403181","CG13552"
"81","1456.2467453178945","453.1218617479696","306.15975401910379","1456.2467453178945","CG14283"
"82","1541.1465408657314","935.755203218068","995.39942435309206","1541.1465408657314","CG3907"
"83","151.28754615246132","24.384251237008421","18.128681728964345","151.28754615246132","CG18537"
"84","140.96024493800826","178.38871460490864","140.43956888830724","140.96024493800826","CG7671"
"85","330.60053481735156","485.40425115490478","757.30153098186634","330.60053481735156","CG7149"
"86","20.436138452682265","26.953944185262579","32.549941039808147","20.436138452682265","CG12780"
"87","18.733157783794667","20.865962570443507","222.45856992317445","18.733157783794667","CG30171"
"88","82.513486366732366","83.311380447322961","175.55893458973657","82.513486366732366","CG31937"
"89","668.23777516828443","444.53963154928317","697.29407824957786","668.23777516828443","CG11981"
"90","2516.386232589301","952.77432549276386","750.28425709131909","2516.386232589301","CG1783"
"91","390.40144002546657","280.42050890144026","93.490712193485081","390.40144002546657","CG31535"
"92","62.670764786482017","42.07218036446281","15.011712468992092","62.670764786482017","CG2336"
"93","711.14982222418871","837.13783792946083","946.30802563395844","711.14982222418871","CG10249"
"94","6276.4606307989397","4556.4670143670155","3431.6950982356502","6276.4606307989397","CG5594"
"95","105.88254581886716","106.19797396371303","39.606683297889063","105.88254581886716","CG31448"
"96","632.34643292021667","923.12111220737825","701.08142357627844","632.34643292021667","CG3409"
"97","599.684508109033","178.28173857706","155.33371694247688","599.684508109033","CG4449"
"98","683.42053080143535","615.67885659832484","457.12548423720045","683.42053080143535","HDC06541"
"99","1739.5577674004496","1967.3929377164627","1924.1637406499954","1739.5577674004496","CG7852"
"100","3265.074767576999","456.04728030968215","382.20106544134705","3265.074767576999","CG5277"
"101","149.86986081929496","102.74084451449421","83.92172879038165","149.86986081929496","GM05844"
"102","1449.5210528670596","2088.1601677513981","1303.3389601359838","1449.5210528670596","CG17336"
"103","1320.5509327171114","255.34888544416208","221.71754222029799","1320.5509327171114","CG5174"
"104","214.75684178306355","378.21488988808068","224.43639780189216","214.75684178306355","CG9254"
"105","445.42828128725751","284.00256204870823","274.43995335512653","445.42828128725751","S.C3R003670"
"106","87.876292789788138","156.14645660466803","89.019316740022333","87.876292789788138","HDC02699"
"107","1744.9683291787653","947.70714990032468","556.66923573193844","1744.9683291787653","CG32676"
"108","235.41304413820635","256.19521201142436","262.71562151459352","235.41304413820635","CG10561"
"109","23.778915607888866","64.837113626668099","64.398675436221794","23.778915607888866","CG13535"
"110","1533.2742479056228","1162.104868586682","666.58948370871599","1533.2742479056228","CG12191"
"111","470.39725103762009","21.749609408609633","33.165059798756872","470.39725103762009","CG10369"
"112","609.51684961870433","648.0493535348736","716.95628582763652","609.51684961870433","CG17544"
"113","585.75925246724","331.57903106335743","319.31855610769219","585.75925246724","CG2822"
"114","9243.4662812585411","10458.048135160385","8816.650579525307","9243.4662812585411","CG6998"
"115","49.785521878092048","93.455964825960308","165.24485584257874","49.785521878092048","S.C3L002031"
"116","41.849538470245818","35.817480537365171","56.616624388972355","41.849538470245818","CG32803"
"117","13.616537384969424","14.992235411015631","21.769327410868449","13.616537384969424","Stencil:2L:8801620:8803811:GENSCAN"
"118","53.01638365530264","56.515519015487214","53.662913725773933","53.01638365530264","HDC20578"
"119","96.026304941594475","45.828484020863968","148.07661127794009","96.026304941594475","CG18410"
"120","176.06372107553395","107.75163271683968","92.582481010176338","176.06372107553395","CG3776"
"121","43.238880904594268","33.038230908421532","37.851107814723456","43.238880904594268","CG1698"
"122","6478.5864544343294","10116.049375871848","9550.9372134915957","6478.5864544343294","CG2621"
"123","28.842087836083635","36.789014427484148","25.774464314234638","28.842087836083635","CG12637"
"124","153.10329425382375","197.03267669820298","101.06074412952714","153.10329425382375","CG1119"
"125","51.970489487063368","24.169631352034465","28.1563873060697","51.970489487063368","CG10855"
"126","196.94742633547943","90.334337327646395","116.19271643250329","196.94742633547943","CG30390"
"127","3221.9138458314965","214.65210041526112","285.57258321785969","3221.9138458314965","CG12644"
"128","38.535218600174247","59.138477724885675","103.94276824161389","38.535218600174247","CG13188"
"129","10.426446491556081","24.820136239770314","19.209282217918549","10.426446491556081","CG12843"
"130","325.63500683483005","180.02313707584216","104.76711119211771","325.63500683483005","CG31920"
"131","49.41865887958572","30.584683830257013","37.868105171534793","49.41865887958572","CG30323"
"132","86.467975523984194","56.691001404706412","41.160662201790771","86.467975523984194","HDC12020"
"133","3841.9364070236616","4430.9596530784593","3154.437169078747","3841.9364070236616","CG6582"
"134","109.27699643382891","279.37856944094381","182.06134258515937","109.27699643382891","CG7035"
"135","30.15550813247043","26.271847600203085","36.180123967440714","30.15550813247043","CG2227"
"136","57.284784899057001","46.055993160937433","77.109679041754433","57.284784899057001","CG14946"
"137","9.7904501027864796","7.713724497379344","9.5955358555305104","9.7904501027864796","CG32438"
"138","745.09295772778091","878.51270304998491","801.6380630868257","745.09295772778091","CG7583"
"139","352.07046216169869","269.18026117150163","224.05417014052637","352.07046216169869","CG3183"
"140","48.991125314844197","147.640298795349","155.27205190205297","48.991125314844197","CG4593"
"141","129.93926675258152","206.16393032634105","168.18322612713641","129.93926675258152","S.C2R000892"
"142","28.394884925375425","41.781439187067619","67.779416484132426","28.394884925375425","HDC13417"
"143","31.682371251259376","12.857692935143561","48.133993874971011","31.682371251259376","HDC19639"
"144","434.91828389541098","421.30984581984342","230.28849787490213","434.91828389541098","CG12240"
"145","106.2257469165352","108.29315154373776","154.99920861453197","106.2257469165352","CG5521"
"146","184.85042650230648","146.51180881685383","52.187213526196857","184.85042650230648","CG17294"
"147","331.60184212439219","78.301410558235602","54.168882749660305","331.60184212439219","S.C3R003705"
"148","118.9880616951165","56.756335101687377","132.82334122166091","118.9880616951165","CG7376"
"149","29.026216810423982","20.417691482839661","30.827433847280606","29.026216810423982","CG4459"
"150","12.4383081901076","11.275160513622911","15.225369494780177","12.4383081901076","CG13455"
"151","37.333139323184923","50.26444044324726","69.970310047110843","37.333139323184923","HDC08399"
"152","2797.3176161078322","4085.9913281174063","3132.666797956465","2797.3176161078322","CG10508"
"153","1246.0231993264338","1131.4016192847776","971.18767281512032","1246.0231993264338","CT36309"
"154","256.83428153176271","527.26256424312442","339.14471700104303","256.83428153176271","CG17509"
"155","170.23928266890488","91.774093666647602","75.746181011216208","170.23928266890488","CG3093"
"156","65.875311966876126","36.439021263708376","42.404356618662646","65.875311966876126","S.C2R002262"
"157","94.750459509625244","122.83619048201604","276.91926121574289","94.750459509625244","CG2125"
"158","166.78647011453853","303.42187751056753","197.36751794135245","166.78647011453853","CG32009"
"159","456.80568431008834","362.49808071558692","138.56752048431082","456.80568431008834","CG31855"
"160","13.534255669494986","19.581142277172241","16.5090305914547","13.534255669494986","CG12990"
"161","467.07256822671189","1708.6470166189324","1051.3901106306682","467.07256822671189","CG12036"
"162","2203.7856345747209","172.00483895773596","259.91591097545216","2203.7856345747209","CG4918"
"163","189.4766932048814","105.97399446092993","108.91654002728444","189.4766932048814","CG12621"
"164","103.90043799625134","73.949973518881407","75.331926426988076","103.90043799625134","CG1271"
"165","156.58377678980932","159.65300856248905","276.76767063328265","156.58377678980932","S.C3L002668"
"166","91.022262982797812","110.66299249443648","128.49181533704365","91.022262982797812","HDC18746"
"167","322.92057246217797","558.47104652964424","613.58485653676189","322.92057246217797","HDC15098"
"168","276.70524225539691","721.74997368396646","696.12820063307106","276.70524225539691","Transposon.85"
"169","6.8001230416967449","8.9931238214026585","8.8995642278505009","6.8001230416967449","Transposon.91"
"170","86.273054698815287","91.428544428522827","37.488245124465728","86.273054698815287","CG4859"
"171","340.03235983058084","280.24549670057189","216.57209580038761","340.03235983058084","CG15777"
"172","292.53518155398535","543.58524075369746","377.98979977502512","292.53518155398535","CG15354"
"173","871.87329302918374","211.26543573138429","248.51260158185104","871.87329302918374","CG8127"
"174","97.851195884678191","124.69048647264886","173.63911760160741","97.851195884678191","HDC00885"
"175","1589.2491349382533","1665.6962893537755","1427.1434734316058","1589.2491349382533","CG7305"
"176","167.01881884917913","54.359277687281839","38.709577256445712","167.01881884917913","HDC12611"
"177","392.43787761614124","1647.1989803025251","732.08895422539877","392.43787761614124","GM02019"
"178","116.45615348689242","121.19831705541908","129.39560938283316","116.45615348689242","HDC17338"
"179","240.67686580127656","253.13995766652275","151.44376555777404","240.67686580127656","CG16812"
"180","228.13652925405276","283.9583263862317","118.92329995238904","228.13652925405276","Stencil:2R:19712664:19712040:GENSCAN"
"181","15.285723018809694","10.355308342159484","10.956801543755732","15.285723018809694","CG15415"
"182","1969.5484137165943","4801.8386761399524","1811.1330135727189","1969.5484137165943","CG33183"
"183","404.08368556814429","240.34451516944318","354.23491855313205","404.08368556814429","CG13098"
"184","76.069896874573459","65.672427431751188","77.428379047415831","76.069896874573459","HDC15791"
"185","1142.6451187947841","1385.3682291592265","1024.857651901305","1142.6451187947841","CG5695"
"186","113.4975653352453","310.20747752753721","95.407448598330603","113.4975653352453","CG17208"
"187","1925.0265977349306","2603.6065447276092","1942.6665490875953","1925.0265977349306","CG4527"
"188","85.792081008617473","67.736175643877417","88.386957440273946","85.792081008617473","CG9994"
"189","142.24242703549038","128.78673279785977","144.01169718082741","142.24242703549038","HDC12757"
"190","143.60208792964551","35.776484081752628","47.645682389329259","143.60208792964551","CG33123"
"191","150.79961483836183","397.80275807448561","202.67970270950619","150.79961483836183","CG7637"
"192","126.38478030198004","119.16357523130516","110.31681454247341","126.38478030198004","HDC19712"
"193","89.347546824586317","28.975591370964786","71.291627075329217","89.347546824586317","CG5699"
"194","280.58502079882692","283.33044841598269","458.0443649328061","280.58502079882692","CG32352"
"195","432.55716989679684","8.3694080110915294","306.43475821458861","432.55716989679684","CG10580"
"196","60.567840289819664","170.06258416420638","55.799648508961148","60.567840289819664","CG5783"
"197","629.93684234170098","1008.7950786410951","477.68032337343914","629.93684234170098","CG7456"
"198","51.462783406099845","68.191307322664159","61.207382097146912","51.462783406099845","S.C2L000616"
"199","54.145307226447336","64.391901935677197","61.109573038422504","54.145307226447336","CG9554"
"200","459.30276270031538","1041.7732241322224","632.61999050215911","459.30276270031538","CG3548"
"201","103.08310571551412","225.14717107442661","163.02599088243764","103.08310571551412","CG8833"
"202","32.161281350859937","34.46948487184094","54.130049440293739","32.161281350859937","CG8667"
"203","903.17688428642123","2255.009954569432","1391.9069318334177","903.17688428642123","CG4057"
"204","335.19531550065267","590.70698714165314","285.2487318766249","335.19531550065267","CG9669"
"205","257.87396327250525","170.8112954950449","531.20276774119509","257.87396327250525","CG9629"
"206","14.672953802974201","34.918795170605947","17.977277694459104","14.672953802974201","CG8743"
"207","106.68175605934152","196.11199904995291","17.331342648415223","106.68175605934152","CG1070"
"208","267.50460377073","91.689728699394223","61.288523915845872","267.50460377073","CG30501"
"209","95.870823978894776","105.54068234886881","112.52857559331642","95.870823978894776","HDC16100"
"210","5908.4109380289865","2736.7844381149571","1991.7389129594085","5908.4109380289865","CG8989"
"211","370.61651448007359","283.15904709255312","116.13756954597109","370.61651448007359","GH25761"
"212","1263.2103061791229","1276.2042225317532","675.79397767913929","1263.2103061791229","CG7611"
"213","40.317825461016255","42.039638738675002","53.195374930745764","40.317825461016255","CG30147"
"214","38.524665999170011","41.079062067946651","69.985680457660649","38.524665999170011","S.CX000096"
"215","154.65907371823303","51.470747530519915","62.493444176042701","154.65907371823303","CG10846"
"216","1454.4852317431591","567.3741877387522","409.47668158338502","1454.4852317431591","CG7605"
"217","910.76357430677058","1630.9092303262285","1287.0886747102168","910.76357430677058","CG5685"
"218","185.02902854385235","63.453958818132051","67.197489217161646","185.02902854385235","CG6159"
"219","110.68388207360992","210.88671781084363","251.49871259211403","110.68388207360992","HDC16013"
"220","132.74450880678947","342.08618426158017","248.96159792407485","132.74450880678947","CG14030"
"221","335.04483409736321","47.82157289724573","183.46086334089253","335.04483409736321","CG5618"
"222","304.58666146995876","365.96155548560495","296.97031336400676","304.58666146995876","CG18608"
"223","93.915149358562232","198.7238569469242","230.20524141692167","93.915149358562232","S.C2L002005"
"224","21.247198542551342","10.672823339836441","23.422653125883915","21.247198542551342","CG30104"
"225","449.75862545153677","72.981158272043203","540.09200810970731","449.75862545153677","CG7915"
"226","202.85567864894955","656.63175648191861","273.65188238881939","202.85567864894955","CG10420"
"227","938.09792243289974","444.97193870808167","177.66705702441081","938.09792243289974","CG18591"
"228","378.27745164628021","683.09644635893233","320.6520701078274","378.27745164628021","CG14450"
"229","3839.7003742135903","6681.8741646159324","8398.0631266185046","3839.7003742135903","CG3861"
"230","419.19336606512707","823.49584052854993","323.94111617317463","419.19336606512707","CG31531"
"231","176.14271585221121","56.825260251395562","106.40879796827058","176.14271585221121","CG5164"
"232","483.85167890523252","346.71709228688621","141.2947624903768","483.85167890523252","CG17665"
"233","802.63888917785755","526.33451402786454","270.91071464620876","802.63888917785755","CG31118"
"234","141.54207246057376","101.76948544168502","127.58392865582432","141.54207246057376","CG13883"
"235","41.127312471032937","69.926105621164226","90.138037445990463","41.127312471032937","HDC08642"
"236","851.76887418621629","812.27091621343288","601.36003736016596","851.76887418621629","CG3493"
"237","479.05838977847435","23.659056713209061","38.264652672010996","479.05838977847435","CG10513"
"238","3513.5348713309745","1193.4834617958359","1107.322869406624","3513.5348713309745","CG14180"
"239","4357.9716207083884","1599.6435741250418","992.36576564624158","4357.9716207083884","CG5237"
"240","35.960082734230916","57.129131220656937","41.379838582107446","35.960082734230916","CG33005"
"241","37.989308878290224","27.871093419755788","21.03044871640779","37.989308878290224","S.C2R000013"
"242","221.06434294850868","201.86250724993246","82.138544416909411","221.06434294850868","CG7933"
"243","817.0571712596859","385.14017975599779","279.45443634485594","817.0571712596859","CG4760"
"244","1828.324344879981","69.391255121680203","311.64503299905755","1828.324344879981","CG31663"
"245","882.48465418834371","609.28833885688255","471.23438420324766","882.48465418834371","CG17100"
"246","22.515423177245349","31.161000809122179","55.178605786086543","22.515423177245349","HDC09525"
"247","122.75794210255677","292.68023696551114","297.15639981797915","122.75794210255677","Stencil:3L:13673872:13664298:GENSCAN"
"248","398.48168889287581","1266.4262080801811","805.30998103897639","398.48168889287581","CG17949"
"249","49.528547593451449","126.81093009753909","107.08266279798673","49.528547593451449","HDC06308"
"250","80.163228852478269","75.12899448005399","23.88862089045691","80.163228852478269","CG10251"
"251","502.16426766624716","148.16903903329938","128.42751648845973","502.16426766624716","CG1637"
"252","26.621901216862234","8.3892750054110863","9.0027298620129823","26.621901216862234","CG32299"
"253","704.42010536188411","1974.6932050525302","630.37855781645101","704.42010536188411","CG13921"
"254","406.88361569463831","136.2223819470768","133.19547360175497","406.88361569463831","CG4097"
"255","144.58994440478267","15.960101030246893","176.30123146300258","144.58994440478267","CG31673"
"256","179.40887405883137","223.54154108729972","136.52930472172255","179.40887405883137","CG4042"
"257","1063.3064270899006","215.99604310397621","258.59279630394548","1063.3064270899006","CG1794"
"258","56.34346840235164","19.0892844820089","16.591950318666385","56.34346840235164","CG8067"
"259","28.852820018436301","46.527021054719363","108.8219141000429","28.852820018436301","HDC14817"
"260","17.42857355349043","67.38153810258342","27.137936213741511","17.42857355349043","CG5091"
"261","36.951936922206535","102.30660012860814","73.989728476687617","36.951936922206535","CG5811"
"262","309.33378733256927","234.49476925844891","161.93008392310429","309.33378733256927","S.C3R000469"
"263","18.545494731081362","29.070383484919425","13.446049158962165","18.545494731081362","CG11836"
"264","599.96422146458281","280.18328902567157","194.77385101573665","599.96422146458281","S.C3L001985"
"265","419.84383117501454","1001.6488022637859","100.50498202618925","419.84383117501454","CG11186"
"266","1324.569780335517","1492.1819258586434","682.50214012750439","1324.569780335517","S.C3L002620"
"267","42.224744270411996","65.517135733912454","58.922359389717897","42.224744270411996","CG14785"
"268","1360.0553441869022","888.02216974072485","390.79412678731472","1360.0553441869022","CG3711"
"269","64.51949863165882","132.8381256226703","63.946012213317182","64.51949863165882","CG40343"
"270","148.95553763187868","211.44683348828244","103.44340291221938","148.95553763187868","CG9067"
"271","224.35451735102129","925.52727726223134","225.85616334556516","224.35451735102129","CG11770"
"272","71.68706933481981","22.994254014698363","66.738518928609722","71.68706933481981","CG6847"
"273","2367.5190933717458","5695.4533440551695","5294.1184105569027","2367.5190933717458","CG14981"
"274","60.757380550936659","54.962198857131582","34.635817698045237","60.757380550936659","CG12913"
"275","298.5936911215635","353.07581857973759","151.50905610452008","298.5936911215635","CG5044"
"276","493.23714530459682","230.52569666222558","252.05540104506107","493.23714530459682","CG13719"
"277","65.212211290942861","34.35400669798004","70.377427222856085","65.212211290942861","CG7498"
"278","16203.785834410251","293.03241175128898","2684.8303930339584","16203.785834410251","CG8369"
"279","289.09995868336591","282.76015090819641","196.70262876428174","289.09995868336591","CG4049"
"280","101.77107502237003","125.78976569202389","225.66684761959419","101.77107502237003","CG12856"
"281","538.07911412968247","409.86425916927419","173.50532440542764","538.07911412968247","AC005734"
"282","331.92143845493285","355.63604445250633","327.13272642177577","331.92143845493285","CG14637"
"283","431.55786935351415","185.92984897644985","189.0792337513686","431.55786935351415","HDC02327"
"284","462.55425781418563","300.13009027799728","281.67685889857592","462.55425781418563","CG11999"
"285","129.746397800316","239.66840262821211","96.183676338507709","129.746397800316","CG8616"
"286","73.067771533583482","49.66606879316528","63.974926635422477","73.067771533583482","CG30381"
"287","50.789290238566124","50.008042824761105","35.364469402218944","50.789290238566124","CG3836"
"288","370.50156040875845","319.63238248625044","314.38612862090366","370.50156040875845","CG32534"
"289","71.281052214498573","24.62892855960439","1050.2950374891234","71.281052214498573","CG4250"
"290","358.43065186742962","303.45732937392069","183.61736925137404","358.43065186742962","CG7959"
"291","237.9812342302526","167.90122070616275","198.42618015859992","237.9812342302526","CG8039"
"292","18.953617027253443","13.297665240695689","16.636293568721889","18.953617027253443","HDC20284"
"293","85.68438340343593","95.037267226456905","65.811295860800996","85.68438340343593","CG4148"
"294","1319.2440322069056","782.3027169318234","570.4514725305313","1319.2440322069056","CG14806"
"295","2499.3944727850603","2561.6256307607132","2173.3625736666113","2499.3944727850603","CG8649"
"296","33.388938853536331","15.884798993652174","27.101928995822988","33.388938853536331","CG17081"
"297","1811.2025573999406","4353.3789368214721","3430.6454329266953","1811.2025573999406","CG3798"
"298","793.31476021004141","288.67463884638443","229.83956353408126","793.31476021004141","CG5545"
"299","116.7216860267655","176.03820849531928","279.2592808139031","116.7216860267655","CG14228"
"300","12.422507077547181","34.535231174805268","10.299352302005421","12.422507077547181","HDC03202"
"301","3054.542434589267","5655.9669181361705","4053.8469752143319","3054.542434589267","CG7507"
"302","1256.7544507072651","1597.0480679508994","1336.5473049332145","1256.7544507072651","CG18426"
"303","321.20588393328114","676.5231593420732","409.26260259895253","321.20588393328114","CG14438"
"304","291.09922747645817","478.67919709622657","383.26032331952024","291.09922747645817","CG6546"
"305","162.51510464870648","199.4828782361129","186.46477802186254","162.51510464870648","CG11573"
"306","285.41607604474984","266.66635419433129","242.71692203542571","285.41607604474984","CG11768"
"307","692.84307666160589","438.12615470688922","384.64996534935869","692.84307666160589","S.C2R000576"
"308","35.694583437709042","35.000210600747479","40.400542891260201","35.694583437709042","CG3277"
"309","1596.9659884401885","1761.9437560215501","1247.4988834764274","1596.9659884401885","CG3536"
"310","53.981723921148614","96.347375420593821","53.042012698680722","53.981723921148614","CG13875"
"311","13.326413517173625","12.96467330974671","13.471768362154915","13.326413517173625","CG40442"
"312","46.794746109502817","79.239961488567218","53.572305255251152","46.794746109502817","Stencil:3L:10013386:10017635:GENSCAN"
"313","1340.5302501185106","1666.4322154046379","343.78016361705619","1340.5302501185106","CG8092"
"314","795.89160547480492","857.87259760848065","403.83928473019762","795.89160547480492","CG10954"
"315","4237.6322936807173","5445.6673617490724","5203.0803051784078","4237.6322936807173","CG2028"
"316","322.95872727839981","216.691538330019","101.13987316753972","322.95872727839981","CG16890"
"317","540.65248659737972","510.58458533659376","506.71480042084966","540.65248659737972","HDC15816"
"318","22.206626797414231","17.106542153569031","23.767405998754963","22.206626797414231","CG10298"
"319","1444.3113466294465","2501.4847765412142","2670.0825058630535","1444.3113466294465","CG2947"
"320","20.783802724095125","22.927014899846181","23.366679211967586","20.783802724095125","CG12052"
"321","29.114947887462886","49.075998745180257","21.714873707615375","29.114947887462886","CG6667"
"322","22.895093218719541","14.470971462667915","22.956381634124462","22.895093218719541","HDC14431"
"323","53.407380309865871","99.137991674041402","13.858988878955842","53.407380309865871","CG10244"
"324","34.346363874238492","28.47065208004863","32.133369585763724","34.346363874238492","CG6347"
"325","410.93248516910774","821.20076106673207","427.06830714213447","410.93248516910774","CG31908"
"326","917.79973544714744","915.75174313233333","318.08631992041217","917.79973544714744","CG8224"
"327","25.406912937549091","42.018678222018423","137.00032830840607","25.406912937549091","CG8238"
"328","182.80548318532936","108.47688360086821","39.724047586139918","182.80548318532936","CG31633"
"329","1778.5991989233257","201.28582684667256","1456.312823380948","1778.5991989233257","CG14933"
"330","161.75225516210205","161.58375857245761","182.43448389622304","161.75225516210205","CG3832"
"331","1463.2476681348285","509.89543510626771","495.36908544892304","1463.2476681348285","CG32010"
"332","451.29586488692394","224.25880738874625","115.95642812067717","451.29586488692394","CG3702"
