Brain avg,Elav avg,Repo avg,Transcript ID
72.744012856938468,31.08298639891202,65.268450480829827,CG9753
2684.6625661818025,26.188356862396585,205.07004842639654,CG32220
41.030755381857873,18.454789892823094,111.63778935878159,CG7642
813.66321557618335,724.12024509131186,742.38679954747977,CG8636
330.27479413077879,71.817674601299146,111.17747240116333,CG4238
18.224582071531991,16.583425603122549,12.569627364259848,CG33318
55.508590297287732,27.696795699066563,34.551374701440359,CG8319
94.758152265702051,71.5872760545505,80.257435506347889,CG6339
73.17119858966619,291.50887198498657,158.78080034321337,CG3918
494.70572303627011,322.12055366709569,477.15170037722481,CG9035
37.845541127321027,24.246809509185113,23.544532751124613,CG31031
10.993425592178214,9.4785652175011457,17.023535422646802,CG5397
2334.8010910314665,2040.6282859291539,3117.4637448645931,CG7029
8.2822776505675471,14.541145385857448,22.074390282528878,CG1919
271.38584957749606,200.31560056085013,177.90747087750461,CG3511
614.58916090663251,626.02881440584929,301.96593717925913,CG13197
2354.340191963799,2813.8405687796549,2741.484135620035,CG15312
120.93251511932044,7.8686881841115337,12.458926869749082,HDC20329
19.514595184896955,32.732059167342449,53.959110410179946,CG10014
39.452635524169963,13.820215963813471,19.113278348632246,GH21757
43.726075991585205,210.38872444017176,92.642824953426995,CG4839
693.07832657054541,228.14670515836664,153.39430766007405,CG32052
42.478044213844441,50.634149704183216,48.39151323794637,HDC15611
2221.4520213174733,2938.8893581396687,1628.3573221008814,CG9983
3406.906396242176,2833.193846387695,1698.4505841657653,CG9163
232.39858112071988,288.57697253364114,214.93377853647809,CG4450
18.123445595838071,22.699437608695401,40.320156721019771,CG12688
287.69742863192727,391.56752413799649,263.28805784588087,CG9933
302.8384660579851,512.66264904317245,545.6117597590586,CG3566
32.466622508105999,30.975303720985572,47.940871430881401,CG31845
18.104278214068167,20.470086747323169,27.314075473094533,HDC15672
106.90756946207094,193.8321080503909,88.957626489603342,HDC18883
371.07037705609901,259.86989629334596,137.18501102780164,CG3279
545.1169146089976,1029.1708411812756,590.11387618396236,CG8920
645.1417800850204,583.92272787377067,288.45536347550217,CG11248
863.8589026702233,532.2259903612661,586.37142642222466,CG10228
29.633794145045396,21.197724525522887,33.523883023435396,CG7347
1317.8627880186277,709.3543184212441,1355.4770832327652,CG3488
140.48720120438594,175.62091466448925,96.815699238409778,CG9418
427.76928790953173,601.03389990481344,469.01548388593073,CG7563
35.037049769796596,12.658374433104825,15.505781746049234,CG4937
120.4194454281871,109.96827271592629,167.50045940386048,CG30499
27.661239182440802,23.007794774085209,36.7770181365672,HDC20471
752.91205156884348,498.54681660721309,296.039448688167,CG8849
28.764188509931095,40.650718907787059,68.940877784279337,CG9506
672.94068830471588,323.73860496346163,124.94971510239802,CG12557
2738.8511316967424,5828.6730525592375,6068.8644336824855,CG1695
1980.138401721161,1354.8891048320554,903.45564824107566,CG2086
1055.6544092474155,278.69644091300609,321.32041402045553,CG5936
29.514898405335305,40.273090750655257,21.678320745518782,CG32277
211.68291060183657,443.76450275353972,1769.3577824858494,CG3665
68.273503006990921,79.250578773366357,81.191976319884475,CG6227
458.45580744658355,377.94403568225164,304.62183670353284,CG8448
58.402928900973471,7.2358950433765798,56.86319546468669,CG7800
411.78863775740683,309.08295453523334,223.86683493665583,CG5859
98.112757102909313,61.059802838187785,64.360496280441396,CG18171
35.727338438989463,29.749144470038594,32.455913070444808,CG14543
90.784550179272856,64.046683594032203,25.587969749674951,CG13876
114.80022680193819,156.05395923091834,107.93760093528938,CG1960
8.5472010517856614,16.047730427645973,11.177772758225114,CG4772
59.703845699815545,98.376051644110504,128.95805101758407,HDC20564
46.292244602694574,67.670606464743699,60.360705778612804,CG15148
3550.574516689233,4760.3913083649741,2995.0859635579936,CG17816
762.33075991523913,462.61190363697062,331.21876294903984,CG12626
154.39506738835809,171.4240097037835,174.74124256415544,S.C2L002044
299.95923710395698,616.84636073718798,557.5364591443581,CG10627
61.360473467997167,62.899639317374714,51.163416159381001,CG2292
1470.816034791625,902.71335607820879,585.75303375407407,CG11727
411.70603104184863,1097.825165678149,345.85585602643783,CG1401
597.82290648441494,232.26795664926431,124.86397838871785,CG7036
654.49868618911978,86.64265157475738,208.93691521409156,CG1128
31.741788134550507,38.560885495441688,32.644059941424629,CG13137
777.79689634754709,1124.9974239132339,685.04936675501483,CG15427
46.026967194800235,76.299923230661449,80.754605482793082,CG32491
68.0354296232005,17.907076090616751,29.260433603152542,CG10962
115.10140928166075,101.14225511073541,128.46168330175706,CG12162
1264.9165907194292,1525.1114882405752,1500.9667246056035,CG5027
49.520229553368111,8.0202302029614465,31.726511818877405,CG5404
2370.2260883775416,2810.6744084864081,2023.1078227674989,CG2835
1640.5792242619805,1114.6140408268188,1276.6874621720556,CG8206
10.560431786176252,7.9601965349304775,10.457723588659947,HDC06936
40.49533051799996,66.433621184885169,57.861254289674264,S.CX001038
145.93120403288543,103.81989382603599,120.27470731709391,CG33101
65.238825794317989,82.039746403602607,57.795169773089455,CG9630
238.9933218367787,941.73727849031434,688.1628808031262,CG2304
83.068120508900094,71.990593307694368,49.860838709769972,HDC12128
43.884254514625901,105.21541282812045,92.37124823020433,HDC14729
1383.8081308584674,2152.9185219658634,1791.0314014975963,CG30296
41.929221553127562,40.316584027429244,32.311082370510491,CG5303
154.44151004973409,109.77117525439155,133.37675087965684,CG14786
23.923939599649479,21.673103287767582,28.587227819851858,CG7593
415.00004536119303,748.6726424504418,563.42930092371739,CG8857
115.91296950518549,111.20274259932948,61.490974393663734,CG13588
48.795104574542442,135.0736123429175,54.292630881269211,CG9213
84.267044362273026,138.01870834584898,220.99972417384191,CG32852
115.34988902327152,79.644801982880239,130.62439336114522,CG8291
123.18481527362988,182.22493371770651,85.014959385338258,HDC14315
29.052852363458847,15.073237624075148,18.76190181797071,CG6965
234.69560117096336,571.52110855015758,564.62602439292982,CG5454
2850.5596834012563,4471.6184802010093,3078.882008214533,CG33106
944.05692638181677,460.85194495005561,528.51056945051755,CG8229
3355.3023431773427,1580.4649888748795,782.29442076461362,S.C3L000358
44.874078306752708,31.613588593371873,48.223273216247641,CG12938
1094.9118520725001,1568.1373991334556,868.415075824312,CG12024
70.484815482039224,377.31639179972336,251.13852318226986,X59837
202.55969931983572,224.36461824955791,167.38110978726232,CG9586
111.54586560491964,163.41122030655728,74.64970774961489,CG5904
24.675943435205838,26.176114925725564,35.328041678346189,CG14501
425.50708677110151,459.29743298385284,442.55939364446169,CG1639
373.80381625285929,586.51340682750254,674.18787566823119,CG11290
1081.3216892593759,2804.7501320735914,2221.0517443393137,CG4006
213.3674501842242,191.13778690908075,273.24481661123127,HDC14395
1104.6413431855299,655.21304991637021,764.28872422497693,CG14004
222.1734189525047,157.58047995100924,134.14605512859831,CG11589
19.835897173855297,56.524417740722185,14.175084821557428,SD02447
126.86165415517908,151.58901420948888,92.127611207075347,CG7486
764.32781589504157,2285.6460176580272,2223.8439827638863,CG1594
121.45769355584318,119.52961647833767,238.8871658098075,CG33167
3326.4745608396088,2344.8863791417434,2120.0666873614396,CG7736
16.784142965152771,31.885468450009306,39.281007962550099,HDC04256
243.61807122458973,17.234414391840318,35.093760490553315,CG9621
201.02828602252018,141.28590596959958,103.46628024252114,HDC10481
24.750977163905979,52.263156060250672,99.442752428053041,CG14247
881.72919925629662,1913.244437392111,623.1975244437931,CG1945
337.20618815701317,119.69527273777324,84.184094220836386,CG7221
5331.124238782817,6045.8148128206903,5736.5533049455571,CG8863
3884.2482866676801,5141.9769711830395,2647.1831628147715,CG5499
177.12629699220435,112.49461092499973,102.81531731331408,CG5620
12.432768781550021,18.828247570915533,33.53490608556698,CG40354
641.74540538433735,1244.780214044303,967.33990372234052,CG1100
85.857360975421429,153.73510910700114,82.816478579484055,CG5880
254.70709513218063,324.00738451166382,241.22301942015466,CG6756
112.92622384045144,436.0892057985273,237.72774053706007,CG10795
500.99809549160875,963.60867914787309,773.5408164185053,CG10426
166.70560659163652,187.1595781716517,124.90434536831579,CG32100
72.768278925769138,71.967217505628497,43.093962753758781,CG9837
133.43272213797474,190.23836638189329,92.89538381329416,CG5994
30.353252771607593,35.145258986141528,52.489810069440217,S.CX000781
25.388257508398119,108.71196474524189,51.488472956626516,CG14447
169.84724616500577,164.57089498845403,114.89838308415305,CG31184
2475.3546461841815,1677.1096246014865,787.8707106096291,CG1411
76.147420993458724,13.357757234171149,22.223591089813322,CG4484
730.30004554356822,726.85138600048151,259.57438519531718,HDC06561
